spv,project,three_letter_code,customer,account_number,wf_qty,project_type,wf_status,tcma_status,map_reference,region,departement,commune,km_ar_arras,km_ar_nantes,temps_ar_arras_en_h,temps_ar_vertou_en_h,peages_arras,peages_nantes,siret,vat_number,head_office_address,legal_representative,bank_domiciliation,remit_subscription,portfolio_name,asset_manager,project_developer,co_developper,number_of_wec,type_of_wec,wec_age,wec_supplier,hub_height_m,rotor_diam_m,tip_height_m,rated_power_mw_installed,total_mw,last_toc,wec_service_company,transfer_station_power_station,transfer_station_power_station_service_company,grid_operator,contract_type,tcma_signature_date,tcma_entree_en_vigueur,beginning_of_remuneration,end_date_of_tcma,tcma_compensation_rate,arras_technical_management,control_room_l1,technical_operations_management_l2,field_crew,environnemental_department,drei_in_place,drei_date,delegataire_electrique_nf_c18_510,sub_delegataire_electrique_nf_c18_510,electrical_engineering,hse_coordination,tm,substitute_tm,ice_detection_system_automatic_stop_yes_no_;_automatic_restart_yes_no,overseer,main_service_company,service_provider,service_contract_type,end_date_of_om_contract,key_account_manager,substitute_key_account_manager,commercial_controller,substitute_commercial_controller,accountant,substitute_accountant,expert_comptable_chartered_accountant,commissaire_aux_comptes_legal_auditor,end_date_of_legal_auditor_mandate,energy_trader,agregator_contract_signature_date,start_date_agregator_contract,duration_aggregator_contract,tariff_aggregator,active_edf_contract,tarif_ppa_type,tarif_start_date,tarif_end_date,duration,energy_price_per_kwh,vppa_name,vppa_start,vapp_duration,quantity,vppa_tariff_m_wh,production_target_bank_m_wh_an,production_target_investor_m_wh_an,productible_actual_2020_m_wh,productible_actual_2021_m_wh,productible_actual_2022_m_wh,productible_actual_2023_m_wh,revenue_target_2020,revenue_target_2021,revenue_target_2022,revenue_target_2023,revenue_target_2024,revenue_actual_2020,revenue_actual_2021,revenue_actual_2022,revenue_actual_2023,aip_number,duty_dreal_contact,prefecture_name,prefecture_address,financial_guarantee_amount,financial_guarantee_due_date,dismantling_provision_indexation_date,land_lease_payment_date,country,windmanager_subsidiary
Wpd Ii Poitou Charentes,Clussais La Pommeraie,WPC,Wpd Europe,2169,1.0,Wind,In Operation by wm,in force,22.0,Nouvelle-Aquitaine,Deux-Sèvres,Clussais-la-Pommeraie,1191.84,416.0,12.168,4.263999999999999,100.2,28.6,79281489900045,FR53792814899,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,SaarLB ,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,5.0,V100,8.0,Vestas,100.0,100.0,150.0,2.2,11.0,2017,Vestas,1,Ineo,GEREDIS ,CM + TM,2016-10-13,2017-11-02,2017-11-02,2037-12-31,0.03,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Cédric Mbemba,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,Ice detuction (YES ; NO),Etienne Fouche,Vestas,Vestas Atlantique,AOM 5000,2031-12-29,Valérie Bordas-Arndt,Azenor Vidament,Arnaud Bognwou ,Frederic Kaatze,Christopher Tialeu,Amélie Capelle,Rsm,Cofime,2025.0,Bkw,,2025-01-01,1,Spot,non,,,,,,,,,,,31147.0,30502.49246,35629.145,33206.26,30951.076,33029.041,2748364.52,2656354.34,2703432.0,3082053.0,2131970.0,3084524.6,2886876.95,3027741.17,3054219.94,E7920,DREAL Perigny,Préfecture des Deux Sèvres,Bp 70000 79099 Niort Cedex 9,326743.17,2027-11-25,2026,Mars,France,Wpd Windmanager France Sas
Energie 08 Sas,Dechy,E08,Wpd Europe,,1.0,Wind,In Operation by wm,in force,57.0,Hauts-de-France,Nord,Dechy,72.8,1248.0,1.3866666666666667,13.034666666666666,0.0,,50402987700058,FR02504029877,32 rue de Bellevue 92100 Boulogne Billancourt,Grégoire Simon,DZ Bank,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,5.0,V100,2025.0,Vestas,95.0,100.0,145.0,2.0,10.0,,Vestas,,,ENEDIS,CM + TM,2024-03-12,2024-11-15,2024-12-02,,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,,,Grégoire Simon,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,PCID (YES ; NO),,Vestas,Vestas West,AOM 5000,,Valérie Bordas-Arndt,Valérie Bordas-Arndt,Fatih Külünk,Fatih Külünk,Amélie Capelle,Ronald Senaeme,Rsm,Cofime,,Primeo,,2024-12-01,1,M0,non,FET21 CR V2,2025-02-01,2045-01-31,20.0,0.08808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,Wpd Windmanager France Sas
Energie Dizy,Dizy,EDI,Lanea,1839,1.0,Wind,In Operation by wm,in force,24.0,Hauts-de-France,Aisne,Dizy-le-Gros,322.40000000000003,1181.44,3.622666666666667,11.977333333333334,14.5,99.2,51401667400087,FR03514016674,29 rue des Rosati 62000 Arras,Christophe Bret,Commerzbank,Yes,Lanea,Sepale / Luc Vuchot /Isabelle Paque,Wpd Sas,Eoles Futur,5.0,E92,8.0,Enercon,103.0,92.0,149.0,2.35,11.75,2017,Enercon,1,Ineo,ENEDIS ,CM + TM,2017-11-24,,2018-01-01,2037-12-31,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Christophe Bret,,Stéphane Berthe,Kawtar Mhamdi,Mohammed-Amine Maachou,Gwénaël Carret,Power Curve Method (YES ; YES),Denis Cattaneo,Enercon,Enercon East,EPK,2031-12-20,Azenor Vidament,Louis Chenel,Florian BONNET,Ronald Senaeme,Brandon MOLIN,Ronald Senaeme,Rsm Est,Cofime,2028.0, ,,,,,,OA,2018-01-11,2033-01-11,15.0,0.09304,,,,,,23010.158,21235.27,25589.034,19370.52,20144.87,25595488.0,1812129.0,1810499.0,1838259.0,1952126.0,1980220.0,2150781.73,1630403.18,1764267.74,2356805.0,0219,DREAL Aisne,Préfecture de L'Aisne,"Ddt Service de L'Environnement, 50 boulevard de Lyon, 02011 Laon Cedex",310781.32,2027-10-09,2026,Mars,France,Wpd Windmanager France Sas
Energie 02,Dizy/ Obi,E02,Lanea,1183,1.0,Wind,In Operation by wm,in force,28.0,Hauts-de-France,Aisne,Boncourt,532.48,738.4,3.622666666666667,11.977333333333334,14.5,99.2,49863136500059,FR71498631365,29 rue des Rosati 62000 Arras,Christophe Bret,Commerzbank,,Lanea,Sepale / Luc Vuchot /Isabelle Paque,Wpd Sas,,2.0,E92,7.0,Enercon,85.0,92.0,131.0,2.35,4.7,2018,Enercon,1,Ineo,ENEDIS ,CM + TM,2018-12-14,,2018-12-01,2038-12-31,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Christophe Bret,,Stéphane Berthe,Kawtar Mhamdi,Mohammed-Amine Maachou,Gwénaël Carret,Power Curve Method (YES ; YES),Denis Cattaneo,Enercon,Enercon East,EPK,2033-10-09,Azenor Vidament,Louis Chenel,Florian BONNET,Ronald Senaeme,Brandon MOLIN,Ronald Senaeme,Rsm Est,Cofime,2026.0,Agregio,2022-01-06,,5,M0,,CCR17,2014-01-01,2034-01-01,20.0,0.07748,,,,,,9610.931,8902.49,10735.81,8591.86,8843.93,11020527.0,664963.0,651706.0,659586.0,668998.0,698312.0,812956.31,622712.77,658000.28,871145.0,E0219,DREAL Aisne,Préfecture de L'Aisne,"Ddt Service de L'Environnement, 50 boulevard de Lyon, 02011 Laon Cedex",128339.0,2028-11-30,2026,Mars,France,Wpd Windmanager France Sas
Energies Des Forieres,Forières,FOI,Wpd Invest,,1.0,Wind,In Operation by wm,in force,47.0,Normandie,Seine-Maritime,Criel-sur-Mer,276.64,977.6,4.524,10.036,0.0,100.2,45055372200064,FR31450553722,29 rue des Rosati 62000 Arras,Ronald Senaeme,Société Générale,,Azalée,Johann Pollinger <J.Pollinger@Wpd Invest.De>,Atalante Energies,,4.0,E82,16.0,Enercon,79.0,82.0,120.0,2.0,8.0,2009,Enercon,1,Enercon,ENEDIS,CM + TM,2020-08-07,2020-08-07,2020-08-07,2030-08-07,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Ronald Senaeme,,Stéphane Berthe,Kawtar Mhamdi,Hamed Omid,Fahim Rahmani,Power Curve Method (YES ; YES),Alonso Clément ,Enercon,Enercon North,EPK,2024-12-21,Louis Chenel,Azenor Vidament,Florent Dubois,Ronald Senaeme,Florian Bonnet,Ronald Senaeme,Rsm Ouest,,, ,,,,,,OA,2009-11-13,2024-11-12,14.0,0.09996,,,,,,,21556.137,25247.98,20516.37,19670.28,21556138.0,1910881.64,1957091.77,1995647.49,2125294.0,2158546.0,2290625.1,1850212.0,2023926.0,2378363.0,E760A,DREAL Normandie,Préfecture de la Seine Maritime,"7 Pl. de la Madeleine, 76000 Rouen",217007.0,2025-08-23,2025,Janvier,France,Wpd Windmanager France Sas
Eoliennes De Freligne,Fréligné ,FRG,Wpd Invest,,1.0,Wind,In Operation by wm,in force,50.0,Pays-de-la-Loire,Loire-Atlantique-,Touvois,1243.84,93.6,12.792000000000002,1.3173333333333332,104.4,0.0,50129109000071,FR26501291090,29 rue des Rosati 62000 Arras,Ronald Senaeme,Société Générale,,Azalée,Johann Pollinger <J.Pollinger@Wpd Invest.De>,Atalante Energies,,4.0,MM92,11.0,Senvion,100.0,92.0,146.0,2.05,8.2,2014,Srge,1,Ineo,ENEDIS,CM + TM,2020-08-07,2020-08-07,2020-08-07,2030-08-07,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Ronald Senaeme,,Stéphane Berthe,Kawtar Mhamdi,Hamed Omid,Fahim Rahmani,Repower anemometers comparaison (YES ; YES),Société Loire Sanous Securite,Senvion,Senvion France,ad-hoc T&Cs,2024-01-21,Louis Chenel,Azenor Vidament,Florent Dubois,Ronald Senaeme,Florian Bonnet,Ronald Senaeme,Rsm Ouest,,, ,,,,,,OA,2014-10-29,2029-10-28,15.0,0.09779,,,,,,,19709.15,20531.85,18436.63,16581.01,19709145.0,1749650.9,1756478.82,1689990.15,1820335.57,1930586.0,1826385.41,1631128.0,1529881.0,1818373.0,E4434,DREAL Pays-de-la-Loire,Préfecture de la Loire Atlantique,"6 Quai Ceineray, 44000 Nantes",217007.0,2025-08-23,2025,Janvier,France,Wpd Windmanager France Sas
Energies Des Hauts Traits,Hauts Traits,HAT,Wpd Invest,,1.0,Wind,In Operation by wm,in force,45.0,Normandie,Seine-Maritime,Gouchaupre,320.32,971.36,4.8533333333333335,9.828,0.0,100.2,44883901900065,FR26448839019,29 rue des Rosati 62000 Arras,Ronald Senaeme,Société Générale,,Azalée,Johann Pollinger <J.Pollinger@Wpd Invest.De>,Atalante Energies,,4.0,N90,18.0,Nordex,80.0,90.0,125.0,2.5,10.0,2007,Res,1,Ineo,ENEDIS,CM + TM,2020-08-07,2020-08-07,2020-08-07,2030-08-07,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Ronald Senaeme,,Stéphane Berthe,Kawtar Mhamdi,Hamed Omid,Fahim Rahmani,Eologix (YES ; NO),Alonso Clément ,Res,Res,ad-hoc T&Cs,2027-12-31,Louis Chenel,Azenor Vidament,Florent Dubois,Ronald Senaeme,Florian Bonnet,Ronald Senaeme,Rsm Ouest,,,Alpiq,,,,Spot Horaire,,,2007-07-01,2022-06-30,14.0,,,,,,,,20173.0,21692.69,18220.61,17006.12,2466206.0,1853841.43,1951132.66,1984429.96,1264480.03,2082025.0,2096260.73,1738566.0,2798317.81,148023.0,E7601,DREAL Normandie,Préfecture de la Seine Maritime,"7 Pl. de la Madeleine, 76000 Rouen",217007.0,2025-08-23,2025,Janvier,France,Wpd Windmanager France Sas
Energie Du Confolentais,Herbes Sauvages,ECO,Wpd Europe,1175,1.0,Wind,In Operation by wm,in force,58.0,Nouvelle-Aquitaine,Charente,Le-Bouchage,1248.0,520.0,13.52,5.720000000000001,111.0,,49773373300065,FR89497733733,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,Unicredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,4.0,V136,2.0,Vestas,112.0,136.0,180.0,3.0,12.0,2023,Vestas,1,Ineo,ENEDIS,CM + TM,2022-05-20,2023-09-29,2023-09-21,2043-12-31,0.025,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Wpd Gestion d'Actifs,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Gwénaël Carret,Mohammed-Amine Maachou,PCID (YES ; NO),Sebastien Jean,Vestas,Vestas Atlantique,AOM 5000,2038-10-31,Azenor Vidament,Valérie Bordas-Arndt,Arnaud Bognwou ,Kshon Senouwoe ,Amélie Capelle,Ronald Senaeme,Rsm,Cofime,2025.0,Bkw,,2025-01-01,1,Spot,non,,2025-04-15,2024-09-01,,,Equinix,2025-07-01,2045-06-30,1.0,91.02,,,,,,,,,,3253677.0,2291907.0,,,,688529.67,,DREAL Nouvelle-Aquitaine,Préfecture de la Charente,"7 9 rue de la Préfecture, 16000 Angoulême",506283.88,2028-08-15,2028,Mars,France,Wpd Windmanager France Sas
Energie Iwuy,Iwuy,EIW,Wpd Europe,2388,1.0,Wind,In Operation by wm,in force,29.0,Hauts-de-France,Nord,Avesnes-le-Sec,145.6,1202.24,1.8373333333333333,11.838666666666668,2.4,105.6,81090063900057,FR32810900639,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,SaarLB ,Yes,Wpd,Wpd Gestion d'Actifs,Wpd Sas,Escofi,5.0,V117,6.0,Vestas,116.5,117.0,175.0,3.6,18.0,2019,Vestas,2,Ineo,ENEDIS ,CM + TM,2018-12-27,2019-05-29,2019-05-29,2039-12-31,0.03,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Cédric Mbemba,Elyas Khachane,Stéphane Berthe,Kawtar Mhamdi,Alexandre Dessein,Valentin Chavatte,PCID (YES ; NO),Remy Dequeker,Vestas,Vestas Picardie,AOM 5000,2033-08-23,Azenor Vidament,Valérie Bordas-Arndt,Florent Dubois,Arnaud Bognwou ,Christopher Tialeu,Amélie Capelle,Rsm,Schoemacker,2026.0,Soregies,,2025-01-01,2,M0,oui,CCR2016,2019-07-01,2034-07-01,15.0,0.08908,,,,,,49839.0,51294.575,57891.389,46778.83,45199.408,50693.0,4614418.01,4184389.03,4298573.0,4617888.0,4674801.0,4665524.7,3878127.93,3798416.0,4364483.0,E5909,DREAL Hauts-de-France,Préfecture du Nord,12 rue Jean Sans Peur 59039 Lille Cedex,245973.0,2024-07-08,2026,Juillet,France,Wpd Windmanager France Sas
Eoliennes Suroit Snc,Lanrivoaré,LAN,Statkraft Renouvelables,,1.0,Wind,In Operation by wm,in force,16.0,Bretagne,Finistère,Lanrivoaré,1522.56,680.16,16.068,7.696000000000001,47.2,0.0,48330372300090,FR92483303723,148 avenue Jean Jaurès 69007 Lyon,Bellanger Arnaud,HYPOVEREINSBANK,,Suroit,Bellanger Arnaud,Abo Wind,,2.0,N60,18.0,Nordex,69.0,60.0,99.0,1.3,2.6,2007,Dwt,1,Dourmap,ENEDIS ,CM + TM,2015-10-15,2015-10-15,,2030-12-31,0.035,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Bellanger Arnaud,,Stéphane Berthe,Kawtar Mhamdi,Fahim Rahmani,Hamed Omid,,Société Sécuritas ,Deutsche Windtechnik,Deutsche Windtechnik,ad-hoc T&Cs,2027-02-02,Azenor Vidament,Louis Chenel,Statkraft France,Statkraft France,Amélie Capelle,Ronald Senaeme,Rsm Est,Kpmg,2027.0,Agregio,2022-06-15,2023-12-31,,,,,2007-06-14,2022-06-14,15.0,SPOT HORAIRE,,,,,,0.0,4751.857,5117.016,5061.87,4368.29,,433621.11,492268.46,374442.28,390308.0,,516118.81,510455.05,577068.0,,E2903,DREAL Quimper,Préfecture du Finistère,"42 boulevard Dupleix, Cs 16033, 29320 Qimper",107522.24,2025-12-01,2025,Décembre,France,Wpd Windmanager France Sas
Energie Des Poiriers Sas,Les Marnières,EPO,Wpd Europe,2545,1.0,Wind,In Operation by wm,in force,59.0,Hauts-de-France,Aisne,Marcy-Sous-Marle,291.2,1248.0,3.64,12.48,14.0,,82804221800044,FR25828042218,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,Unicredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,3.0,V110,2.0,Vestas,80.0,110.0,135.0,2.2,6.6000000000000005,2023,Vestas,1,Ineo,ENEDIS ,CM + TM,2022-12-19,2023-09-07,2023-10-27,2043-12-31,0.025,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Wpd Gestion d'Actifs,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,PCID (YES ; NO),Denis Cattaneo,Vestas,Vestas Picardie,AOM 5000,2038-12-17,Valérie Bordas-Arndt,Azenor Vidament,Frederic Kaatze,Arnaud Bognwou ,Amélie Capelle,Ronald Senaeme,Rsm,Cofime,2029.0,Bkw,,2025-01-01,1,Spot,non,,2025-05-27,,,,Equinix,2025-10-01,2040-09-30,1.0,91.02,,,,,,16877.228,,,,201404.0,824290.0,,,,201104.46,,DREAL Glisy,Préfecture de L’Aisne,"2 rue Paul Doumer, 02000 Laon",302356.35,2028-10-01,2029,Mars,France,Wpd Windmanager France Sas
Energie Les Trente,Les Trente,ELT,Lanea,1903,1.0,Wind,In Operation by wm,in force,14.0,Hauts-de-France,Somme,Beuvraignes,180.96,1017.12,1.9586666666666668,10.313333333333333,10.2,87.4,49772564800065,FR84497725648,29 rue des Rosati 62000 Arras,Christophe Bret,SaarLB ,,Lanea,Sepale / Luc Vuchot /Isabelle Paque,Wpd Sas,Abo Wind,5.0,V100,9.0,Vestas,95.0,100.0,145.0,2.0,10.0,2016,Vestas,1,Ineo,ENEDIS ,CM + TM,,,2016-12-15,2036-12-31,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Christophe Bret,,Stéphane Berthe,Kawtar Mhamdi,Gwénaël Carret,Mohammed-Amine Maachou,Ice detuction (YES ; NO),Maxime Donnez,Vestas,Vestas Picardie,AOM 5000,2031-03-11,Azenor Vidament,Louis Chenel,Florian BONNET,Statkraft France,Brandon MOLIN,Ronald Senaeme,Rsm Est,Cofime,2026.0, ,,,,,,OA,2017-02-07,2032-02-07,15.0,0.09389,,,,,,,26803.19,32153.571,25959.92,24054.93,30783549.0,2296533.0,2295502.0,2340913.0,2486817.0,2522822.0,2744434.51,2217689.01,2242089.65,2745893.0,E8033,DREAL Glisy,Préfecture de L'Oise,"1 Place de la Préfecture, 60022 Beauvais Cedex",169088.6,2027-01-23,2026,Mars,France,Wpd Windmanager France Sas
Energie Limalonges,Limalonges,WFLI,Wpd Europe,1732,1.0,Wind,In Operation by wm,in force,32.0,Nouvelle-Aquitaine,Deux-Sèvres,Limalonges,1181.44,438.88,11.908,4.6626666666666665,100.2,28.6,50826938800056,FR89508269388,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,NordLB,Yes,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,5.0,V110,5.0,Vestas,95.0,110.0,150.0,2.2,11.0,2020,Vestas,1,Ineo,SRD,CM + TM,2020-08-01,2020-05-19,2020-05-19,2040-12-31,0.025,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Elyas Khachane,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,PCID (YES ; NO),Girault Brothier,Vestas,Vestas Atlantique,AOM 5000,2034-07-23,Azenor Vidament,Valérie Bordas-Arndt,Kshon Senouwoe ,Arnaud Bognwou ,Christopher Tialeu,Amélie Capelle,Rsm Est,Cofime,2026.0,Soregies,,2025-01-01,1,M0,oui,CCR2017,2020-12-01,2040-06-01,20.0,0.07627,,,,,,31532.0,26478.21668,13261.793,26204.8,26260.85,16483.019,1900342.0,1900342.0,1904541.0,2020553.0,1995360.0,994067.04,1877452.38,2011304.0,2020919.0,E7927,DREAL Perigny,Préfecture des Deux Sèvres,Bp70000 79099 4 rue du Guesclin 79000 Niort,272977.0,2025-05-01,2026,Mars / Août,France,Wpd Windmanager France Sas
Energies Des Longs Champs,Longs-Champs,LCH,Wpd Invest,,1.0,Wind,In Operation by wm,in force,51.0,Normandie,Seine-Maritime,Le-Bourg-Dun,461.76,938.08,5.962666666666667,9.429333333333334,0.0,103.6,45055375500064,FR33450553755,29 rue des Rosati 62000 Arras,Ronald Senaeme,Société Générale,Yes,Azalée,Johann Pollinger <J.Pollinger@Wpd Invest.De>,Atalante Energies,,5.0,E82,9.0,Enercon,69.0,82.0,110.0,2.35,11.75,2016,Enercon,1,Enercon,ENEDIS,CM + TM,2020-08-07,2020-08-07,2020-08-07,2030-08-07,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Ronald Senaeme,,Stéphane Berthe,Kawtar Mhamdi,Hamed Omid,Fahim Rahmani,Power Curve Method (YES ; YES),Leborgne Arnaud,Enercon,Enercon North,EPK,2032-07-01,Louis Chenel,Azenor Vidament,Florent Dubois,Ronald Senaeme,Florian Bonnet,Ronald Senaeme,Rsm Ouest,,, ,,,,,,OA,2016-06-22,2031-06-22,14.0,0.09777,,,,,,,27155.99,31976.44,26760.4,25831.53,26938752.0,2374195.6,2414982.99,2493914.42,2600129.0,2638176.0,2842887.75,2370850.0,2378736.04,3036319.0,E7616,DREAL Normandie,Préfecture de la Seine Maritime,"7 Pl. de la Madeleine, 76000 Rouen",271259.0,2025-08-23,2025,Janvier,France,Wpd Windmanager France Sas
Energie Haute Vienne Sas,Magnac-Laval,EHV,Wpd Europe,2440,1.0,Wind,In Operation by wm,in force,60.0,Nouvelle-Aquitaine,Haute-Vienne,Magnac-Laval,1144.0,665.6,12.48,7.28,73.2,,82375454400059,FR76823754544,29 rue des Rosati 62000 Arras,Wpd Gestion d'Actifs,UniCredit,,Wpd,Wpd Gestion d'Actifs,Wpd Sas,,4.0,V136,1.0,Vestas,112.0,136.0,180.0,2.85,11.4,2024,Vestas,2,Ineo,ENEDIS,CM + TM,2022-12-19,2024-02-29,2024-10-01,,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,yes,,Wpd Gestion d'Actifs,Cédric Mbemba,Stéphane Berthe,Kawtar Mhamdi,Valentin Chavatte,Alexandre Dessein,PCID (YES ; NO),Estelle Martin ,Vestas,Vestas Atlantique,AOM 5000,,Valérie Bordas-Arndt,Azenor Vidament,Arnaud Bognwou ,Kshon Senouwoe ,Amélie Capelle,Ronald Senaeme,Rsm Est,Cofime,,Bkw,,2024-01-01,2,Spot,non,FET17 CR V2,2024-11-23,2025-06-30,,0.06289,Equinix,2025-07-01,2045-06-30,0.932,91.02,,,,,,,,,,,,,,,,,,,,,,,,France,Wpd Windmanager France Sas
Eoliennes Suroit Snc,Méligny-Le-Grand,MLG,Statkraft Renouvelables,,1.0,Wind,In Operation by wm,in force,17.0,Grand-Est,Meuse,Meligny-le-Grand,686.4,1399.84,7.678666666666667,14.698666666666666,33.4,86.8,48330372300090,FR92483303723,148 avenue Jean Jaurès 69007 Lyon,Bellanger Arnaud,HYPOVEREINSBANK,,Suroit,Bellanger Arnaud,Wpd Sas,Eoles Futur,4.0,MM82,18.0,Senvion,80.0,82.0,121.0,2.05,8.2,2007,Dwt,1,Ineo,ENEDIS ,CM + TM,2015-10-23,2015-10-23,,2030-12-31,0.035,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Bellanger Arnaud,,Stéphane Berthe,Kawtar Mhamdi,Fahim Rahmani,Hamed Omid,Repower anemometers comparaison (YES ; YES),Thomas Vauthier,Deutsche Windtechnik,Deutsche Windtechnik,ad-hoc T&Cs,2028-02-13,Azenor Vidament,Louis Chenel,Statkraft France,Statkraft France,Amélie Capelle,Ronald Senaeme,Rsm Est,Kpmg,2027.0,Agregio,2022-12-28,2023-12-31,,,,,2007-02-11,2022-02-11,15.0,SPOT HORAIRE,,,,,,0.0,14586.087,16899.204,14499.635,14404.51,,1363101.68,1548405.48,1149371.26,1198074.0,,1549632.19,1398676.14,1938380.0,,E5507,DREAL Bar-le-Duc,Préfecture de la Meuse,"40 rue du Bourg, 55000 Bar le Duc",215044.47,2025-12-01,2025,Janvier,France,Wpd Windmanager France Sas
Eoliennes Suroit Snc,Ménil-La-Horgne,MLH,Statkraft Renouvelables,,1.0,Wind,In Operation by wm,in force,18.0,Grand-Est,Meuse,Ménil-la-Horgne,688.48,1401.92,7.626666666666667,14.664,33.4,86.8,48330372300090,FR92483303723,148 avenue Jean Jaurès 69007 Lyon,Bellanger Arnaud,HYPOVEREINSBANK,,Suroit,Bellanger Arnaud,Wpd Sas,,7.0,MD77,18.0,Senvion,82.0,77.0,120.5,1.5,10.5,2007,Dwt,1,Ineo,ENEDIS ,CM + TM,2015-10-23,2015-10-23,,2030-12-31,0.035,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Bellanger Arnaud,,Stéphane Berthe,Kawtar Mhamdi,Fahim Rahmani,Hamed Omid,Repower anemometers comparaison (YES ; YES),Thomas Vauthier,Deutsche Windtechnik,Deutsche Windtechnik,ad-hoc T&Cs,2028-02-13,Azenor Vidament,Louis Chenel,Statkraft France,Statkraft France,Amélie Capelle,Ronald Senaeme,Rsm Est,Kpmg,2027.0,Agregio,2022-12-23,2023-12-31,,,,,2007-02-14,2022-02-14,15.0,SPOT HORAIRE,,,,,,0.0,20180.48,22065.747,20118.891,19868.36,,1884077.07,2140204.13,1590204.69,1657587.0,,2014769.76,1916844.43,2677035.0,,E5506,DREAL Bar-le-Duc,Préfecture de la Meuse,"40 rue du Bourg, 55000 Bar le Duc",376327.83,2025-12-01,2025,Janvier,France,Wpd Windmanager France Sas
Energie 21 Poitou-Charentes,Mlhcp,EPC,Lanea,1842,1.0,Wind,In Operation by wm,in force,9.0,Nouvelle-Aquitaine,Deux-Sèvres,Melleran,1210.56,418.08,12.358666666666666,4.368,100.2,28.6,51441835900055,FR27514418359,29 rue des Rosati 62000 Arras,Christophe Bret,Commerzbank,Yes 1/2,Lanea,Sepale / Luc Vuchot /Isabelle Paque,Wpd Sas,,7.0,E101,10.0,Enercon,100.0,101.0,150.5,3.05,21.35,2015,Enercon,2,Ineo,GEREDIS ,CM + TM,2015-08-01,,2015-08-06,2035-12-31,,Cedric Mbemba,Ali Tiras,Elyas Khachane,Alexandre Dessein,François Taraud,no,,Christophe Bret,,Stéphane Berthe,Kawtar Mhamdi,Gwénaël Carret,Mohammed-Amine Maachou,Power Curve Method (YES ; YES),Laëtitia Courtioux,Enercon,Enercon West,EPK,2029-10-06,Azenor Vidament,Louis Chenel,Florian BONNET,Ronald Senaeme,Brandon MOLIN,Ronald Senaeme,Rsm Est,Cofime,2028.0, ,,,,,,OA,,2030-09-19,15.0,0.09745,,,,,,31532.0,42862.12,47591.263,45743.29,42185.13,43279079.0,3955463.0,3861074.5,3887673.0,4126114.4,4186691.0,4205704.7,4059393.42,3876079.8,4169791.0,E7914,DREAL Perigny,Préfecture des Deux Sèvres,"Bureau de L'Environnement, 4 rue du Guesclin Bp522,79099 Niort Cedex 9",456604.22,2025-10-30,2026,Octobre,France,Wpd Windmanager France Sas
